Section	section_id	req_id	Test Availability	Annotation? 	New Req for R?	New CTS for R?	class_def	method	module	Comment(internal) e.g. why a test is not possible 	Comment (external) 	New vs Updated(Q)	CTS Bug Id 	CDD Bug Id	CDD CL	Area	Shortened	Test Level		external version			
	9.11.1	C-6-3	Test Missing									Updated in Q		120995257	9273639	Security	Security	-1					
	9.11.1	C-6-4	Test Missing									Updated in Q		120995257	9273639	Security	Security	-1					
	9.11.1	C-7-1	Test Missing									New in Q		120995257	9273639	Security	Security	-1					
	9.11.1	C-7-10	Test Missing													Security	Security	-1					
	9.11.1	C-7-11	Test Missing									New in Q		123365828	9273639	Security	Security	-1					
	9.11.1	C-7-12	Test Available									New in Q		124243324	9273639	Security	Security	-1					
	9.11.1	C-7-2	Test Available				com.android.cts.verifier.managedprovisioning. KeyGuardDisabledFeaturesActivity android.admin.cts.DevicePolicyManagerTest	testKeyGuardDisabledFeatures	CtsVerifierProvisioningTests CtsAdminTestCases							Security	Security	-1					
	9.11.1	C-7-3	Test Available													Security	Security	-1					
	9.11.1	C-7-4	Test Available													Security	Security	-1					
	9.11.1	C-7-5	Test Available									Updated in Q		120995257	9273639	Security	Security	-1					
	9.11.1	C-7-6	Test Available													Security	Security	-1					
	9.11.1	C-7-7	Test Available													Security	Security	-1					
	9.11.1	C-7-8	Test Available									New in Q		120995257	9273639	Security	Security	-1					
	9.11.1	C-7-9	Test Available													Security	Security	-1					
	9.11.1	C-8-1	Test Available													Security	Security	-1					
	9.11.1	C-8-2	Test Available													Security	Security	-1					
	9.11.1	C-8-3	Test Available									Updated in Q		120995257	9273639	Security	Security	-1					
9.11.1 Secure Lock Screen And Auth	9.11.1.	C-2-1	Not testable				com.android.cts.verifier.security.ScreenLockBoundKeysTest	com.android.cts.verifier.security.ScreenLockBoundKeysTest.*	CtsVerifierSecurityTestCases							Security	Security	1					
	9.11.1.	C-2-2	Not testable				com.andriod.cts.verifier.securityScreenLockBoundKeysTest	com.andriod.cts.verifier.securityScreenLockBoundKeysTest.*	CtsVerifierSecurityTestCases							Security	Security	2					
	9.11.1.	C-3-1	Test Available													Security	Security	-1					
	9.11.1.	C-3-2	Test Available													Security	Security	-1					
	9.11.1.	C-3-3	Test Available													Security	Security	-1					
	9.11.1.	C-3-4	Test Available							Punted to R			119312756			Security	Security	0					
	9.11.1.	C-4-1	Test Available									Updated in Q		126002559	9273639	Security	Security	-1					
	9.11.1.	C-4-2	Test Available													Security	Security	-1					
	9.11.1.	C-4-3	Test Available													Security	Security	-1					
9.11.2 Strong Box	9.11.2	C-1-1	Test Available													Security	Security	-1					
	9.11.2	C-1-10	Test Available													Security	Security	-1					
	9.11.2	C-1-11	Test Available													Security	Security	-1					
	9.11.2	C-1-2	Not testable													Security	Security	-1					
	9.11.2	C-1-3	Test Available													Security	Security	-1					
	9.11.2	C-1-4	Test Available													Security	Security	-1					
	9.11.2	C-1-5	Test Missing													Security	Security	-1					
	9.11.2	C-1-6	Test Available													Security	Security	-1					
	9.11.2	C-1-7	Test Available													Security	Security	-1					
	9.11.2	C-1-8														Security	Security	-1					
	9.11.2	C-1-9														Security	Security	-1					
9.11.3 Identity Credential	9.11.3	C-0-1			Yes		android.provider.cts.media.MediaStoreAudioTestHelper	testOffset()	CtsProviderTestCases														
	9.11.3	C-0-2	Test Available		Yes		android.security.identity.cts.UserAuthTest	testUserAuth	CtsIdentityTestCases														
	9.11.3	C-0-3	Test Available		Yes		android.security.identity.cts.EphemeralKeyTest	isHalImplemented	CtsIdentityTestCases														
	9.11.3	C-0-4	Test Available		Yes		android.net.wifi.nl80211.cts.NativeWifiClientTest	testPostProcessorInvalidReturn()	CtsWifiTestCases														
9.12.Data Deletion	9.12	C-0-1	Not testable													Security	Security	0.2					
	9.12	C-0-2	Not testable				android.security.cts.SELinuxHostTest	testDataTypeViolators()	CtsSecurityTestCases	This ensures that data in /data partitions are marked with data_file_type.		Updated in Q		124238463	9151563	Security	Security	1					
	9.12	C-0-3	Not testable													Security	Security	-1					
	9.12	C-0-4	Not testable													Security	Security	-1					
9.13.Safe Boot Mode	9.13	C-1-1	Not testable													Security	Security	-1					
	9.13	C-1-2	Not testable													Security	Security	-1					
	9.14	A-0-1								This Doc						Security	Security	-1					
	9.14	A-0-2	Not testable							This Doc						Security	Security	-1					
9.15.Subscription Plans	9.15	C-0-1	Not testable				android.telephony.cts.SubscriptionManagerTest	testSubscriptionPlans	CtsTelephonyTestCases							Security	Security	2					
	9.15	C-0-2	Not testable													Security	Security	-1					
	9.15	C-0-3	Not testable				android.telephony.cts.SubscriptionManagerTest	testSubscriptionPlansOverrideCongested	CtsTelephonyTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
9.16. Applciation Data Migration	9.16	C-1-1	Test Available		Yes		com.android.cts.devicepolicy.DeviceAndProfileOwnerHostSideTransferTest	testTransferOwnership															
	9.16	C-1-2	Test Available		Yes		com.android.cts.devicepolicy.DeviceAndProfileOwnerHostSideTransferTest	testTransferInvalidTarget															
	9.16	C-1-3	Test Available		Yes		com.android.cts.devicepolicy.ManagedProfileProvisioningTest	testAccountMigration															
	9.16	C-1-4	Test Available		Yes		android.content.cts.ContextTest	testMoveDatabaseFrom	CtsContentTestCases														
	9.16	C-1-5	Test Available		Yes		com.android.cts.devicepolicy.ManagedProfileProvisioningTest	testAccountMigration															
9.3 Filesystem Permissions	9.3	C-0-1	Not testable				android.permission.cts.FileSystemPermissionTest	public void .*	CtsPermissionTestCases							Security	Security	2					
9.4.Alternate Execution Environment	9.4	C-0-1	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-10	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-2	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-3	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-4	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-5	Test Available											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-6	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-7	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-8	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
	9.4	C-0-9	Not testable											109940863		Runtime / Languages / Libraries	Runtime	-1					
2.5.5 Security Model(Auto)	9.5	A-1-1	Not testable				SecondaryUsersTest.java, CreateUsersPermissionTest.java					New in Q	138953649	127875406	7322188	Security	Security	0					
	9.5	A-1-2	Not testable				android.host.multiuser.SecondaryUserTest	testSwitchToSecondaryUserBeforeBootComplete	CtsMultiUserHostTestCases			New in Q		127875406	7322188	Security	Security	2					
	9.5	A-1-3	Not testable				android.host.multiuser.CreateUsersPermissionTest	testCanCreateGuestUserWhenUserLimitReached	CtsMultiUserHostTestCases			New in Q		127875406	7322188	Security	Security	2					
9.5.Multi-User Support	9.5	C-1-1	Not testable																				
	9.5	C-1-2			Yes																		
	9.5	C-1-3	Test Available		Yes		android.appsecurity.cts.ExternalStorageHostTest	testMultiUserStorageIsolated	CtsAppSecurityHostTestCases							Security	Security	2					
	9.5	C-1-4	Test Available				android.appsecurity.cts.ExternalStorageHostTest	testMultiUserStorageIsolated	CtsAppSecurityHostTestCases							Security	Security	2					
	9.5	C-1-5	Test Available										74405921			Security	Security	-1					
	9.5	C-2-1	Not testable										74405921			Security	Security	-1					
	9.5	C-3-1	Not testable										74405921			Security	Security	0.2					
9.6.Premium SMS Warning	9.6	C-1-1	Not testable										140639725			Connectivity (Wifi / Telephony / Modem)	Connectivity	0.2					
9.7.Security Features	9.7	C-0-1	Test Missing				com.android.host.security.SELinuxHostTest	com.android.host.security.SELinuxHostTest.*	CtsSecurityTestCases							Security	Security	1					
	9.7	C-0-10	Not testable				android.security.cts.KernelConfigTest	testConfigPAN	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-11	Not testable				android.security.cts.KernelConfigTest	testConfigPAN	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-12	Not testable				android.security.cts.KernelConfigTest	testConfigKTPI	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-2	Not testable													Security	Security	-1					
	9.7	C-0-3	Not testable				android.security.cts.SELinuxHostTest	public void *	CtsSecurityTestCases							Security	Security	1					
	9.7	C-0-4	Not testable							This is covered by existing SELinux Test						Security	Security	-1					
	9.7	C-0-5	Not testable				android.os.cts.SeccompTest	testMediaextractorHasSeccompFilter testOmxHalHasSeccompFilter	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-6	Not testable				android.security.cts.SELinuxHostTest	testMediaextractorHasSeccompFilter testOmxHalHasSeccompFilter	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-7	Not testable				android.security.cts.KernelConfigTest	testConfigStackProtectorStrong	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-8	Not testable				android.security.cts.SELinuxHostTest	testConfigROData	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-0-9	Not testable				android.security.cts.KernelConfigTest	testConfigHardenedUsercopy	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-1-2	Not testable				android.security.cts.SELinuxHostTest	testGlobalEnforcing	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-1-3	Not testable				android.security.cts.SELinuxHostTest	testAllDomainsEnforcing	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-1-4	Not testable				android.security.cts.SELinuxHostTest	testMLSAttributes()	CtsSecurityHostTestCases							Security	Security	2					
	9.7	C-1-5	Test Available				android.security.SELinuxTargetSdkTest	testAppDomainContext testAppDataContext	CtsSelinuxTargetSdkCurrentTestCases							Security	Security	2					
9.8.1 Usage History	9.8.1	C-0-1					android.app.usage.cts.UsageStatsTest	public void .*	CtsSecurityHostTestCases							Security	Security	1					
	9.8.1	C-0-2								Punted to R			123719753			Telemetry	Others	0					
	9.8.1	C-0-3								Punted to R			123719753			Telemetry	Others	0					
9.8.10. Connectivity Bug Report	9.8.10	C-1-1	Test Available		Yes		android.carrierapi.cts.BugreportManagerTest	testAlphaPlusSetTargetColorSpace()	CtsCarrierApiTestCases														
	9.8.10	C-1-2	Test Missing		Yes		android.graphics.cts.PaintTest	testLightingColorFilter()	CtsGraphicsTestCases														
	9.8.10	C-1-3	Test Missing		Yes																		
	9.8.10	C-1-4	Test Available		Yes		android.carrierapi.cts.NetworkScanApiTest	testAlphaMaskPlusHardwareAnimated()	CtsCarrierApiTestCases														
9.8.11. Data blobs sharing	9.8.11	C-1-1			Yes		com.android.cts.blob.BlobStoreManagerTest	preIsIgnored()	CtsBlobStoreTestCases														
	9.8.11	C-1-2			Yes		com.android.cts.blob.BlobStoreManagerTest	testAllowSameSignatureAccess testAllowSameSignatureAccess_abandonedSession  testAllowPublicAccess testAllowPublicAccess_abandonedSession	CtsBlobStoreTestCases														
9.8.2 Recording	9.8.2	C-0-1														Security	Security	-1					
	9.8.2	C-0-2	Test Available									Updated in Q	137903028	135560873	8541906	Security	Security	0.2					
	9.8.2	C-0-3										Updated in Q	137903028	135560873	8541906	Framework (Privacy)	Framework	0.2					
	9.8.2	C-1-1	Not testable													Framework (Privacy)	Framework	0.1					
	9.8.2	C-2-1	Manually Testable Missing Test													Framework (Privacy)	Framework	0.1					
9.8.3 Connectivity	9.8.3	C-1-1	Manually Testable Missing Test							Maybe manual CTS-V test/Requires UI validation			131906927			Framework (Privacy)	Framework	0.2					
9.8.4 Network Traffic	9.8.4	C-0-1	Manually Testable Missing Test				android.security.cts.CertificateTest	testNoAddedCertificates testBlockCertificates	CtsSecurityTestCases							Security	Security	2					
	9.8.4	C-0-2	Manually Testable Missing Test				android.security.cts.CertificateTest	testNoAddedCertificates	CtsUsageStatsTestCases							Security	Security	2					
	9.8.4	C-0-3	Manually Testable Missing Test				com.android.cts.verifier.security.CANotifyOnBootActivity	com.android.cts.verifier.security. CANotifyOnBootActivity	CtsVerifierSecurityTestCases							Security	Security	2					
	9.8.4	C-1-1	Test Available							Punted to R			119312756			Security	Security	0					
	9.8.4	C-2-1	Test Available							CONTROL_VPN is a system permission.  Not testable via CTS. Manual GTS test if feasible			77294097			Security	Security	0.1					
	9.8.4	C-3-1	Test Available				com.android.cts.verifiier.security.AlwaysOnVpnUnSupportedTest	testSetUnsupportedVpnAlwaysOn()	CtsVerifierSecurityTestCases							Security	Security	2					
9.8.5 Device Identifiers	9.8.5	C-0-1	Test Missing				com.android.cts.deviceowner.DeviceIdentifierTest android.telephony3.cts.TelephonyMangerTest android.carrierapi.cts.CarrierApiTest	testDeviceOwnerCanGetDeviceIdentifiers testDeviceIdentifiersAreNotAccessible testTelephonyApisAreAccessible	CtsDevicePolicyManagerTestCases CtsTelephonyTestCases CtsTelephonyTestCases			New in Q		123367433	6903415	Security	Security	2					
9.8.6 Content Capture	9.8.6	C-0-1	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-0-2	Test Available							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-0-3	Test Available							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-0-4	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-0-5	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-0-6	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-1-1	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-1-2	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-1-3	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
	9.8.6	C-1-4	Not testable							Q-Privacy-Unenforceable		New in Q		124510178	7679159	Framework (Privacy)	Security	-1					
9.8.7 Clipboard Access	9.8.7	C-0-1	Not testable				android.content.cts.ClipboardManagerTest	testPrimaryClipNotAvailableWithoutFocus	CtsContentTestCases	Q-Privacy-Unenforceable 		New in Q	6229949	121159550	7164752	Security	Security	1					
9.8.8 Location Privacy	9.8.8	C-0-1	Not testable							Q-Privacy-Unenforceable		New in Q	139946846	123593924	7392354	Security	Security	0					
	9.8.8	C-0-2	Not testable							Q-PrivacyUnenforceable		New in Q	139946846	123593924	7392354	Security	Security	0					
	9.8.8	C-0-3	Test Available							Q-PrivacyUnenforceable		New in Q		123593924	7392354	Framework (Privacy)	Security	-1					
	9.8.8	C-0-4	Not testable							Q-Privacy Unenforceable		New in Q		123593924	7392354	Framework (Privacy)	Security	-1					
	9.8.8	C-0-5	Not testable							Q-Privacy Unenforceable		New in Q		123593924	7392354	Framework (Privacy)	Security	-1					
9.8.9. Installed apps	9.8.9	C-0-1	Not testable		Yes		android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testGetDesiredWidth()	CtsCameraTestCases														
9.9. Data Storage Encryption	9.9	C-1-1	Not testable													Security	Security	-1					
	9.9	C-2-1	Not testable				android.security.cts.EncryptionTest	testEncryption	CtsSecurityTestCases							Security	Security	1					
9.9.1 Direct Boot	9.9.1	C-0-1					android.appsecurity.cts.DirectBootHostTest	testDirectBootNone	CtsAppSecurityHostTestCases							Security	Security	2					
