Section,section_id,req_id,Test Availability,Annotation? ,New Req for R?,New CTS for R?,class_def,method,module,Comment(internal) e.g. why a test is not possible ,Comment (external) ,New vs Updated(Q),CTS Bug Id ,CDD Bug Id,CDD CL,Area,Shortened,Test Level,,external version,,,
,8.3,C-1-4,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,testBatteryStatsOutput(),CtsDumpSysHostTestCases,,,,,,,Framework,Framework,1,,,,,
,8.3,C-1-5,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,testBatteryStatsOutput(),CtsDumpSysHostTestCases,,,,,,,Battery / System Health,Systems & Performance,1,,,,,
,8.3,H-1-1,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,testThreadCupTimeNanos(),CtsDumpSysHostTestCases,,,,123045487,,,Setup Wizard & Settings,Others,2,,,,,
,8.3,H-1-2,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,testBatteryStatsOutput(),CtsDumpSysHostTestCases,,,,,,,Framework (UI),Framework,1,,,,,
,8.3,T-1-1,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,public void .*,CtsDumpsysTestCases,,,,123045487,,,Framework (UI),Framework,2,,,,,
,8.3,T-1-2,Not testable,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,public void .*,CtsDumpsysTestCases,"Battery related tests to be updated to 
exlclude batterlyless devices. ChargingCon
straintTestActivity is updated",,New in Q,,127688495,,Battery / System Health,Systems & Performance,-1,,,,,
,8.3,T-1-2,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,public void .*,CtsDumpsysTestCases,,,,,,,Framework (AI/Power management),Framework,2,,,,,
,8.4,A-0-1,Test Available,,,,android.dumpsys.cts.BatteryStatsDumpSysTest,testBatteryStatsOutput(),CtsDumpSysHostTestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,A-0-2,Test Available,,,,android.sustainedPerformance.cts.SustainedPerformanceHostTest,"android.sustainedPerformance.cts.
SustainedPerformanceHostTest.*",CtsSustainedPerformanceHostTestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,A-0-3,Test Available,,,,android.sustainedPerformance.cts.SustainedPerformanceHostTest,"android.sustainedPerformance.cts.
SustainedPerformanceHostTest.*",CtsSustainedPerformanceHostTestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,A-0-4,Test Available,,,,android.sustainedPerformance.cts.SustainedPerformanceHostTest,"android.sustainedPerformance.cts.
SustainedPerformanceHostTest.*",CtsSustainedPerformanceHostTestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,H-0-1,Test Available,,,,,,,,,,,,,Battery / System Health,Systems & Performance,1,,,,,
,8.4,H-0-2,Test Available,,,,,,,,,,,,,Battery / System Health,Systems & Performance,1,,,,,
,8.4,H-0-3,Test Available,,,,"android.permission2.cts.*
android.security.cts.*
android.appsecurity.cts.*
android.permission.cts.*",public void .*,"CtsPermission2TestCases
CtsSecurityTestCases
CtsAppSecurityHostTestCases
CtsSecurityHostTestCases",,,,,,,Battery / System Health,Systems & Performance,1,,,,,
,8.4,H-0-4,Test Available,,,,android.permission2.cts.PermissionPolicyTest,testPlatformPermissionPolicyUnaltered,CtsPermission2TestCases,,,,,,,Battery / System Health,Systems & Performance,1,,,,,
,8.4,H-1-1,Test Available,,,,,,,,,,,,,Battery / System Health,Systems & Performance,2,,,,,
,8.4,T-0-1,Test Available,,,,,,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,T-0-2,Test Available,,,,android.permission2.cts.PrivappPermissionTest,testPrivappPermissionEnforcement,CtsPermission2TestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,T-0-3,Test Available,,,,com.android.cts.usepermissionUsesPermissionTest23,testInteractiveGrant(),CtsAppSecurityHostTestCases,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,T-0-4,Test Available,,,,,,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,W-0-1,Test Available,,,,,,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,W-0-2,Test Available,,,,android.gts.RecoverableKeyStore.*,android.gts.RecoverableKeyStore.*,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,W-0-3,Test Available,,,,,,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.4,W-0-4,Test Available,,,,,,,,,,,,,Framework (AI/Power management),Framework,1,,,,,
,8.5,C-1-1,Test Available,,,,,,,,,,,,,Systems & Performance,Systems & Performance,2,,,,,
,8.5,C-1-2,Test Available,,,,android.content.cts.AvailableIntentsTest,testUsageAccessSettings,CtsContentTestCases,,,,,,,Systems & Performance,Systems & Performance,2,,,,,
,8.5,C-2-1,Test Missing,,,,"com.google.android.gts.persistentdata.PersistentData
BlockTest",testGetFlashLockState,GtsTest,,,,http://b/74412493,,,Systems & Performance,Systems & Performance,0,,,,,
,8.5,C-2-2,Test Missing,,,,android.security.cts.VerifiedBootTest,testVerifiedBootSupport,CtsSecurityTestCases,,,,http://b/74412493,,,Systems & Performance,Systems & Performance,0,,,,,
,9.1,C-0-10,Not testable,,,,android.security.cts.VerifiedBootTest,testVerifiedBootSupport,CtsSecurityTestCases,Q-Privacy-Unenforceable,,New in Q,,124522273,7489561,Framework-Permissions,Framework,-1,,,,,
,9.1,C-0-11,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124522273,7489561,Framework-Permissions,Framework,-1,,,,,
,9.1,C-0-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.1,C-0-3,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.1,C-0-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.1,C-0-5,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.1,C-0-6,Test Available,,,,,,,Test in gts (Recoverablekeystore),,,,,,Security,Security,-1,,,,,
,9.1,C-0-7,Not testable,,,,,,,Q-Privacy-Unenforceable,,,,,7200493,Security,Security,-1,,,,,
,9.1,C-0-8,Not testable,,,,,,,Q-Privacy-Unenforceable,,,,,7200493,Security,Security,-1,,,,,
,9.1,C-0-9,Not testable,,,,,,,Q-Privacy-Unenforceable,,,,,7200493,Security,Security,-1,,,,,
,9.1,C-2-1,,,Yes,,,,,,,,,,,,,,,,,,
,9.10.,C-0-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.10.,C-0-3,,,Yes,,,,,,,,,,,,,,,,,,
,9.10.,C-0-4,,,Yes,,,,,,,,,,,,,,,,,,
,9.10.,C-0-5,,,Yes,,,,,,,,,,,,,,,,,,
,9.10.,C-1-1,Test Available,,,,,,,,,,,,,Security,Security,1,,,,,
,9.10.,C-1-10,,,Yes,,android.keystore.cts.AndroidKeyStoreTest,"testKeyStore_LargeNumberOfKeysSupported_EC
testKeyStore_LargeNumberOfKeysSupported_AES
testKeyStore_LargeNumberOfKeysSupported_HMAC",CtsKeyStoreTestCases,,,,,,,,,,,,,,
,9.10.,C-1-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-5,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-6,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-7,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-8,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.10.,C-1-9,,,Yes,,,,,,,,,,,,,,,,,,
,9.10.,C-3-2,Not testable,,,,,,,,,Updated in Q,,124123642,9255337,Security,Security,-1,,,,,
,9.10.,C-3-3,Not testable,,,,,,,,,Updated in Q,,124123642,9255337,Security,Security,-1,,,,,
,9.11,A-0-1,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,A-0-2,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,A-0-3,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,A-0-4,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,A-1-1,Manually Testable Missing Test,,,,,,,,,New in Q,,,,Security,Security,0.2,,,,,
,9.11,C-0-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11,C-1-1,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11,C-1-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11,C-1-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11,C-1-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11,C-1-5,Manually Testable Missing Test,,,,,,,,,,,,,Security,Security,0.2,,,,,
,9.11,H-0-2,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,H-0-3,Not testable,,,,,,,,,New in Q,,11748530,8259626,Security,Security,-1,,,,,
,9.11,H-0-4,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,H-0-5,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,H-1-1,Manually Testable Missing Test,,,,,,,,,,http://b/124075563,,,System UI,System UI,0.2,,,,,
,9.11,H-1-2,Manually Testable Missing Test,,,,,,,,,,http://b/124075563,,,System UI,System UI,0.2,,,,,
,9.11,T-0-2,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,T-0-3,Not testable,,,,,,,,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,T-0-4,Not testable,,,,"com.android.cts.verifier.managedprovisioning.
KeyGuardDisabledFeaturesActivity
android.admin.cts.DevicePolicyManagerTest",testKeyGuardDisabledFeatures,"CtsVerifierProvisioningTests
CtsAdminTestCases",,,New in Q,,111748530,8259626,Security,Security,-1,,,,,
,9.11,T-1-1,Manually Testable Missing Test,,,,,,,,,New in Q,,,,Security,Security,0.2,,,,,
,9.11.1,C-3-5,Not testable,,,,,,,,,New in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-5-1,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-5-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-5-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-6-1,Not testable,,,,,,,,,Updated in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-6-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-6-3,Not testable,,,,,,,,,Updated in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-6-4,Not testable,,,,,,,,,Updated in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-1,Not testable,,,,,,,,,New in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-10,Not testable,,,,com.android.cts.verifier.security.ScreenLockBoundKeysTest,com.android.cts.verifier.security.ScreenLockBoundKeysTest.*,CtsVerifierSecurityTestCases,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-11,Not testable,,,,com.andriod.cts.verifier.securityScreenLockBoundKeysTest,com.andriod.cts.verifier.securityScreenLockBoundKeysTest.*,CtsVerifierSecurityTestCases,,,New in Q,,123365828,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-12,Not testable,,,,,,,,,New in Q,,124243324,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-2,Test Available,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-5,Not testable,,,,,,,,,Updated in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-6,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-7,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-7-8,Not testable,,,,,,,,,New in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1,C-7-9,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-8-1,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-8-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1,C-8-3,Not testable,,,,,,,,,Updated in Q,,120995257,9273639,Security,Security,-1,,,,,
,9.11.1.,C-2-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.11.1.,C-3-1,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1.,C-3-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1.,C-3-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1.,C-3-4,Test Missing,,,,,,,Punted to R,,,119312756,,,Security,Security,0,,,,,
,9.11.1.,C-4-1,Not testable,,,,,,,,,Updated in Q,,126002559,9273639,Security,Security,-1,,,,,
,9.11.1.,C-4-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.1.,C-4-3,Not testable,,,,android.security.cts.SELinuxHostTest,testDataTypeViolators(),CtsSecurityTestCases,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-10,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-11,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-5,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-6,Not testable,,,,android.telephony.cts.SubscriptionManagerTest,testSubscriptionPlans,CtsTelephonyTestCases,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-7,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-8,Not testable,,,,android.telephony.cts.SubscriptionManagerTest,testSubscriptionPlansOverrideCongested,CtsTelephonyTestCases,,,,,,,Security,Security,-1,,,,,
,9.11.2,C-1-9,Not testable,,,,android.permission.cts.FileSystemPermissionTest,public void .*,CtsPermissionTestCases,,,,,,,Security,Security,-1,,,,,
,9.11.3,C-0-2,,,Yes,,,,,,,,,,,,,,,,,,
,9.11.3,C-0-3,,,Yes,,,,,,,,,,,,,,,,,,
,9.11.3,C-0-4,,,Yes,,,,,,,,,,,,,,,,,,
,9.12,C-0-2,Test Available,,,,,,,"This ensures that data in /data partitions are
marked with data_file_type.",,Updated in Q,,124238463,9151563,Security,Security,1,,,,,
,9.12,C-0-3,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.12,C-0-4,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.13,C-1-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.14,A-0-1,Not testable,,,,,,,This Doc,,,,,,Security,Security,-1,,,,,
,9.14,A-0-2,Not testable,,,,,,,This Doc,,,,,,Security,Security,-1,,,,,
,9.15,C-0-2,Not testable,,,,,,,,,,,,,Security,Security,-1,,,,,
,9.15,C-0-3,Test Available,,,,"SecondaryUsersTest.java, CreateUsersPermissionTest.java",,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,9.16,C-1-2,,,Yes,,android.host.multiuser.SecondaryUserTest,testSwitchToSecondaryUserBeforeBootComplete,CtsMultiUserHostTestCases,,,,,,,,,,,,,,
,9.16,C-1-3,,,Yes,,android.host.multiuser.CreateUsersPermissionTest,testCanCreateGuestUserWhenUserLimitReached,CtsMultiUserHostTestCases,,,,,,,,,,,,,,
,9.16,C-1-4,,,Yes,,,,,,,,,,,,,,,,,,
,9.16,C-1-5,,,Yes,,android.appsecurity.cts.ExternalStorageHostTest,testMultiUserStorageIsolated,CtsAppSecurityHostTestCases,,,,,,,,,,,,,,
,9.4,C-0-10,Not testable,,,,,,,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-2,Not testable,,,,,,,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-3,Not testable,,,,,,,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-4,Not testable,,,,,,,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-5,Not testable,,,,com.android.host.security.SELinuxHostTest,com.android.host.security.SELinuxHostTest.*,CtsSecurityTestCases,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-6,Not testable,,,,android.security.cts.KernelConfigTest,testConfigPAN,CtsSecurityHostTestCases,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-7,Not testable,,,,android.security.cts.KernelConfigTest,testConfigPAN,CtsSecurityHostTestCases,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-8,Not testable,,,,android.security.cts.KernelConfigTest,testConfigKTPI,CtsSecurityHostTestCases,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.4,C-0-9,Not testable,,,,,,,,,,,109940863,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,9.5,A-1-2,Test Available,,,,android.security.cts.SELinuxHostTest,public void *,CtsSecurityTestCases,,,New in Q,,127875406,7322188,Security,Security,2,,,,,
,9.5,A-1-3,Test Available,,,,,,,,,New in Q,,127875406,7322188,Security,Security,2,,,,,
,9.5,C-1-2,,,Yes,,android.os.cts.SeccompTest,"testMediaextractorHasSeccompFilter
testOmxHalHasSeccompFilter",CtsSecurityHostTestCases,,,,,,,,,,,,,,
,9.5,C-1-3,Test Available,,Yes,,android.security.cts.SELinuxHostTest,"testMediaextractorHasSeccompFilter
testOmxHalHasSeccompFilter",CtsSecurityHostTestCases,,,,,,,Security,Security,2,,,,,
,9.5,C-1-4,Test Available,,,,android.security.cts.KernelConfigTest,testConfigStackProtectorStrong,CtsSecurityHostTestCases,,,,,,,Security,Security,2,,,,,
,9.5,C-1-5,Not testable,,,,android.security.cts.SELinuxHostTest,testConfigROData,CtsSecurityHostTestCases,,,,74405921,,,Security,Security,-1,,,,,
,9.5,C-2-1,Not testable,,,,android.security.cts.KernelConfigTest,testConfigHardenedUsercopy,CtsSecurityHostTestCases,,,,74405921,,,Security,Security,-1,,,,,
,9.5,C-3-1,Manually Testable Missing Test,,,,android.security.cts.SELinuxHostTest,testGlobalEnforcing,CtsSecurityHostTestCases,,,,74405921,,,Security,Security,0.2,,,,,
,9.7,C-0-10,Test Available,,,,android.security.cts.SELinuxHostTest,testAllDomainsEnforcing,CtsSecurityHostTestCases,,,,,,,Security,Security,2,,,,,
,9.7,C-0-11,Test Available,,,,android.security.cts.SELinuxHostTest,testMLSAttributes(),CtsSecurityHostTestCases,,,,,,,Security,Security,2,,,,,
,9.7,C-0-12,Test Available,,,,android.security.SELinuxTargetSdkTest,"testAppDomainContext
testAppDataContext",CtsSelinuxTargetSdkCurrentTestCases,,,,,,,Security,Security,2,,,,,
,9.7,C-0-2,Not testable,,,,android.app.usage.cts.UsageStatsTest,public void .*,CtsSecurityHostTestCases,,,,,,,Security,Security,-1,,,,,
,9.7,C-0-3,Test Available,,,,,,,,,,,,,Security,Security,1,,,,,
,9.7,C-0-4,Not testable,,,,,,,This is covered by existing SELinux Test,,,,,,Security,Security,-1,,,,,
,9.7,C-0-5,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-0-6,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-0-7,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-0-8,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-0-9,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-1-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.7,C-1-3,Test Available,,,,android.security.cts.CertificateTest,"testNoAddedCertificates
testBlockCertificates",CtsSecurityTestCases,,,,,,,Security,Security,2,,,,,
,9.7,C-1-4,Test Available,,,,android.security.cts.CertificateTest,testNoAddedCertificates,CtsUsageStatsTestCases,,,,,,,Security,Security,2,,,,,
,9.7,C-1-5,Test Available,,,,com.android.cts.verifier.security.CANotifyOnBootActivity,"com.android.cts.verifier.security.
CANotifyOnBootActivity",CtsVerifierSecurityTestCases,,,,,,,Security,Security,2,,,,,
,9.8.1,C-0-2,Test Missing,,,,,,,Punted to R,,,123719753,,,Telemetry,Others,0,,,,,
,9.8.1,C-0-3,Test Missing,,,,,,,Punted to R,,,123719753,,,Telemetry,Others,0,,,,,
,9.8.10,C-1-2,,,Yes,,com.android.cts.verifiier.security.AlwaysOnVpnUnSupportedTest,testSetUnsupportedVpnAlwaysOn(),CtsVerifierSecurityTestCases,,,,,,,,,,,,,,
,9.8.10,C-1-3,,,Yes,,"com.android.cts.deviceowner.DeviceIdentifierTest
android.telephony3.cts.TelephonyMangerTest
android.carrierapi.cts.CarrierApiTest","testDeviceOwnerCanGetDeviceIdentifiers
testDeviceIdentifiersAreNotAccessible
testTelephonyApisAreAccessible","CtsDevicePolicyManagerTestCases
CtsTelephonyTestCases
CtsTelephonyTestCases",,,,,,,,,,,,,,
,9.8.10,C-1-4,,,Yes,,,,,,,,,,,,,,,,,,
,9.8.11,C-1-2,,,Yes,,,,,,,,,,,,,,,,,,
,9.8.2,C-0-2,Manually Testable Missing Test,,,,,,,,,Updated in Q,137903028,135560873,8541906,Security,Security,0.2,,,,,
,9.8.2,C-0-3,Manually Testable Missing Test,,,,,,,,,Updated in Q,137903028,135560873,8541906,Framework (Privacy),Framework,0.2,,,,,
,9.8.2,C-1-1,Manually Testable Missing Test,,,,,,,,,,,,,Framework (Privacy),Framework,0.1,,,,,
,9.8.2,C-2-1,Manually Testable Missing Test,,,,,,,,,,,,,Framework (Privacy),Framework,0.1,,,,,
,9.8.4,C-0-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.8.4,C-0-3,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,9.8.4,C-1-1,Test Missing,,,,,,,Punted to R,,,119312756,,,Security,Security,0,,,,,
,9.8.4,C-2-1,Not testable,,,,,,,"CONTROL_VPN is a system permission. 
Not testable via CTS. Manual GTS test if feasible",,,77294097,,,Security,Security,0.1,,,,,
,9.8.4,C-3-1,Test Available,,,,android.content.cts.ClipboardManagerTest,testPrimaryClipNotAvailableWithoutFocus,CtsContentTestCases,,,,,,,Security,Security,2,,,,,
,9.8.6,C-0-2,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-0-3,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-0-4,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-0-5,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-0-6,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-1-1,Not testable,,,,,,,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-1-2,Not testable,,,,android.security.cts.EncryptionTest,testEncryption,CtsSecurityTestCases,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-1-3,Not testable,,,,android.appsecurity.cts.DirectBootHostTest,testDirectBootNone,CtsAppSecurityHostTestCases,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.6,C-1-4,Not testable,,,,android.appsecurity.cts.DirectBootHostTest,testDirectBootNone,CtsAppSecurityHostTestCases,Q-Privacy-Unenforceable,,New in Q,,124510178,7679159,Framework (Privacy),Security,-1,,,,,
,9.8.8,C-0-2,Not testable,,,,android.security.cts.EncryptionTest,testEncryption,CtsSecurityTestCases,Q-PrivacyUnenforceable,,New in Q,139946846,123593924,7392354,Security,Security,0,,,,,
,9.8.8,C-0-3,Not testable,,,,,,,Q-PrivacyUnenforceable,,New in Q,,123593924,7392354,Framework (Privacy),Security,-1,,,,,
,9.8.8,C-0-4,Not testable,,,,,,,Q-Privacy Unenforceable,,New in Q,,123593924,7392354,Framework (Privacy),Security,-1,,,,,
,9.8.8,C-0-5,Not testable,,,,android.appsecurity.cts.DirectBootHostTest,testDirectBootNative,CtsAppSecurityHostTestCases,Q-Privacy Unenforceable,,New in Q,,123593924,7392354,Framework (Privacy),Security,-1,,,,,
